Race Name,Race Location,Race Date,Race Format,Race Start Time,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Driver Country,Position,Race Time,Race Point,Race Grid Position
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,20,kevin_magnussen,20 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Haas F1 Team,,15.0,0 days 00:00:32.370000,0.0,15.0
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,89,aitken,89 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Williams,,16.0,0 days 00:00:33.674000,0.0,17.0
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,51,pietro_fittipaldi,51 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Haas F1 Team,,17.0,0 days 00:00:36.858000,0.0,20.0
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,6,latifi,6 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Williams,,18.0,NaT,0.0,16.0
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,33,max_verstappen,33 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Red Bull Racing,,19.0,NaT,0.0,3.0
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,16,leclerc,16 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Ferrari,,20.0,NaT,0.0,4.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,33,max_verstappen,33 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Red Bull Racing,,1.0,0 days 01:36:28.645000,25.0,1.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,77,bottas,77 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Mercedes,,2.0,0 days 00:00:15.976000,18.0,2.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,44,hamilton,44 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Mercedes,,3.0,0 days 00:00:18.415000,15.0,3.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,23,albon,23 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Red Bull Racing,,4.0,0 days 00:00:19.987000,12.0,5.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,4,norris,4 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,McLaren,,5.0,0 days 00:01:00.729000,10.0,4.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,55,sainz,55 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,McLaren,,6.0,0 days 00:01:05.662000,8.0,6.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,3,ricciardo,3 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Renault,,7.0,0 days 00:01:13.748000,7.0,11.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,10,gasly,10 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,AlphaTauri,,8.0,0 days 00:01:29.718000,4.0,9.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,31,ocon,31 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Renault,,9.0,0 days 00:01:41.069000,2.0,10.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,18,stroll,18 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Racing Point,,10.0,0 days 00:01:42.738000,1.0,8.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,26,kvyat,26 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,AlphaTauri,,11.0,NaT,0.0,7.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,7,raikkonen,7 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Alfa Romeo Racing,,12.0,NaT,0.0,15.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,16,leclerc,16 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Ferrari,,13.0,NaT,0.0,12.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,5,vettel,5 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Ferrari,,14.0,NaT,0.0,13.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,63,russell,63 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Williams,,15.0,NaT,0.0,16.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,99,giovinazzi,99 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Alfa Romeo Racing,,16.0,NaT,0.0,14.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,6,latifi,6 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Williams,,17.0,NaT,0.0,18.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,20,kevin_magnussen,20 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Haas F1 Team,,18.0,NaT,0.0,20.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,51,pietro_fittipaldi,51 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Haas F1 Team,,19.0,NaT,0.0,17.0
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,11,perez,11 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Racing Point,,20.0,NaT,0.0,19.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,44,hamilton,44 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Mercedes,,1.0,0 days 01:32:03.897000,25.0,2.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,33,max_verstappen,33 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Red Bull Racing,,2.0,0 days 00:00:00.745000,18.0,1.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,77,bottas,77 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Mercedes,,3.0,0 days 00:00:37.383000,16.0,3.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,4,norris,4 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,McLaren,,4.0,0 days 00:00:46.466000,12.0,7.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,11,perez,11 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Red Bull Racing,,5.0,0 days 00:00:52.047000,10.0,0.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,16,leclerc,16 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Ferrari,,6.0,0 days 00:00:59.090000,8.0,4.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,3,ricciardo,3 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,McLaren,,7.0,NaT,6.0,6.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,55,sainz,55 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Ferrari,,8.0,NaT,4.0,8.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,22,tsunoda,22 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,AlphaTauri,,9.0,NaT,2.0,13.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,18,stroll,18 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Aston Martin,,10.0,NaT,1.0,10.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,7,raikkonen,7 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alfa Romeo Racing,,11.0,NaT,0.0,14.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,99,giovinazzi,99 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alfa Romeo Racing,,12.0,NaT,0.0,12.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,31,ocon,31 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alpine,,13.0,NaT,0.0,16.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,63,russell,63 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Williams,,14.0,NaT,0.0,15.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,5,vettel,5 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Aston Martin,,15.0,NaT,0.0,20.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,47,mick_schumacher,47 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Haas F1 Team,,16.0,NaT,0.0,18.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,10,gasly,10 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,AlphaTauri,,17.0,NaT,0.0,5.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,6,latifi,6 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Williams,,18.0,NaT,0.0,17.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,14,alonso,14 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alpine,,19.0,NaT,0.0,9.0
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,9,mazepin,9 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Haas F1 Team,,20.0,NaT,0.0,19.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,33,max_verstappen,33 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Red Bull Racing,,1.0,0 days 02:02:34.598000,25.0,3.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,44,hamilton,44 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Mercedes,,2.0,0 days 00:00:22,19.0,1.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,4,norris,4 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,McLaren,,3.0,0 days 00:00:23.702000,15.0,7.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,16,leclerc,16 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Ferrari,,4.0,0 days 00:00:25.579000,12.0,4.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,55,sainz,55 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Ferrari,,5.0,0 days 00:00:27.036000,10.0,11.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,3,ricciardo,3 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,McLaren,,6.0,0 days 00:00:51.220000,8.0,6.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,10,gasly,10 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,AlphaTauri,,7.0,0 days 00:00:52.818000,6.0,5.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,18,stroll,18 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Aston Martin,,8.0,0 days 00:00:56.909000,4.0,10.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,31,ocon,31 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Alpine,,9.0,NaT,2.0,9.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,14,alonso,14 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Alpine,,10.0,NaT,1.0,15.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,11,perez,11 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Red Bull Racing,,11.0,NaT,0.0,2.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,22,tsunoda,22 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,AlphaTauri,,12.0,NaT,0.0,20.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,7,raikkonen,7 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Alfa Romeo Racing,,13.0,NaT,0.0,16.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,99,giovinazzi,99 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Alfa Romeo Racing,,14.0,NaT,0.0,17.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,5,vettel,5 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Aston Martin,,15.0,NaT,0.0,0.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,47,mick_schumacher,47 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Haas F1 Team,,16.0,NaT,0.0,18.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,9,mazepin,9 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Haas F1 Team,,17.0,NaT,0.0,19.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,77,bottas,77 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Mercedes,,18.0,NaT,0.0,8.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,63,russell,63 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Williams,,19.0,NaT,0.0,12.0
FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,"Imola,Italy",2021-04-18 00:00:00,conventional,2021-04-18 13:00:00,6,latifi,6 : FORMULA 1 PIRELLI GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA ROMAGNA 2021,Williams,,20.0,NaT,0.0,14.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,44,hamilton,44 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Mercedes,,1.0,0 days 01:34:31.421000,25.0,2.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,33,max_verstappen,33 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Red Bull Racing,,2.0,0 days 00:00:29.148000,18.0,3.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,77,bottas,77 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Mercedes,,3.0,0 days 00:00:33.530000,16.0,1.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,11,perez,11 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Red Bull Racing,,4.0,0 days 00:00:39.735000,12.0,4.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,4,norris,4 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,McLaren,,5.0,0 days 00:00:51.369000,10.0,7.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,16,leclerc,16 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Ferrari,,6.0,0 days 00:00:55.781000,8.0,8.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,31,ocon,31 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Alpine,,7.0,0 days 00:01:03.749000,6.0,6.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,14,alonso,14 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Alpine,,8.0,0 days 00:01:04.808000,4.0,13.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,3,ricciardo,3 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,McLaren,,9.0,0 days 00:01:15.369000,2.0,16.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,10,gasly,10 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,AlphaTauri,,10.0,0 days 00:01:16.463000,1.0,9.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,55,sainz,55 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Ferrari,,11.0,0 days 00:01:18.955000,0.0,5.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,99,giovinazzi,99 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Alfa Romeo Racing,,12.0,NaT,0.0,12.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,5,vettel,5 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Aston Martin,,13.0,NaT,0.0,10.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,18,stroll,18 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Aston Martin,,14.0,NaT,0.0,17.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,22,tsunoda,22 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,AlphaTauri,,15.0,NaT,0.0,14.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,63,russell,63 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Williams,,16.0,NaT,0.0,11.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,47,mick_schumacher,47 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Haas F1 Team,,17.0,NaT,0.0,19.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,6,latifi,6 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Williams,,18.0,NaT,0.0,18.0
FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,"Portimão,Portugal",2021-05-02 00:00:00,conventional,2021-05-02 14:00:00,9,mazepin,9 : FORMULA 1 HEINEKEN GRANDE PRÉMIO DE PORTUGAL 2021,Haas F1 Team,,19.0,NaT,0.0,20.0
